date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:10:16	41702/41702	URF---	200	added ('OK%20(cached)')	image/png		http://materialadmin.thememinister.com/admin/assets/dist/img/avatar2.png	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/dist/img/avatar2.png	(from http://materialadmin.thememinister.com/admin/index.html)
22:10:16	6299/6299	---M--	200	added ('OK')	image/png	date:Fri,%2025%20Aug%202017%2014:43:38%20GMT	http://materialadmin.thememinister.com/admin/assets/plugins/jquery-ui-1.12.1/images/ui-icons_ffffff_256x240.png	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/plugins/jquery-ui-1.12.1/images/ui-icons_ffffff_256x240.png	(from http://materialadmin.thememinister.com/admin/assets/plugins/jquery-ui-1.12.1/jquery-ui.min.css)
22:10:16	8007/8007	URF---	200	added ('OK%20(cached)')	image/png		http://materialadmin.thememinister.com/admin/assets/dist/img/avatar5.png	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/dist/img/avatar5.png	(from http://materialadmin.thememinister.com/admin/index.html)
22:10:17	4549/4549	---M--	200	added ('OK')	image/png	date:Fri,%2025%20Aug%202017%2014:43:38%20GMT	http://materialadmin.thememinister.com/admin/assets/plugins/jquery-ui-1.12.1/images/ui-icons_777620_256x240.png	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/plugins/jquery-ui-1.12.1/images/ui-icons_777620_256x240.png	(from http://materialadmin.thememinister.com/admin/assets/plugins/jquery-ui-1.12.1/jquery-ui.min.css)
22:10:17	37323/37323	URF---	200	added ('OK%20(cached)')	image/png		http://materialadmin.thememinister.com/admin/assets/dist/img/avatar.png	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/dist/img/avatar.png	(from http://materialadmin.thememinister.com/admin/index.html)
22:10:18	86659/86659	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://materialadmin.thememinister.com/admin/assets/plugins/jQuery/jquery-3.2.1.min.js	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/plugins/jQuery/jquery-3.2.1.min.js	(from http://materialadmin.thememinister.com/admin/index.html)
22:10:18	4549/4549	---M--	200	added ('OK')	image/png	date:Fri,%2025%20Aug%202017%2014:43:38%20GMT	http://materialadmin.thememinister.com/admin/assets/plugins/jquery-ui-1.12.1/images/ui-icons_cc0000_256x240.png	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/plugins/jquery-ui-1.12.1/images/ui-icons_cc0000_256x240.png	(from http://materialadmin.thememinister.com/admin/assets/plugins/jquery-ui-1.12.1/jquery-ui.min.css)
22:10:19	253668/253668	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://materialadmin.thememinister.com/admin/assets/plugins/jquery-ui-1.12.1/jquery-ui.min.js	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/plugins/jquery-ui-1.12.1/jquery-ui.min.js	(from http://materialadmin.thememinister.com/admin/index.html)
22:10:20	37045/37045	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://materialadmin.thememinister.com/admin/assets/bootstrap/js/bootstrap.min.js	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/bootstrap/js/bootstrap.min.js	(from http://materialadmin.thememinister.com/admin/index.html)
22:10:20	6999/6999	---M--	200	added ('OK')	image/png	date:Fri,%2025%20Aug%202017%2014:43:38%20GMT	http://materialadmin.thememinister.com/admin/assets/plugins/jquery-ui-1.12.1/images/ui-icons_777777_256x240.png	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/plugins/jquery-ui-1.12.1/images/ui-icons_777777_256x240.png	(from http://materialadmin.thememinister.com/admin/assets/plugins/jquery-ui-1.12.1/jquery-ui.min.css)
22:10:20	138417/138417	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://materialadmin.thememinister.com/admin/assets/plugins/materialize/js/materialize.min.js	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/plugins/materialize/js/materialize.min.js	(from http://materialadmin.thememinister.com/admin/index.html)
22:10:21	48524/48524	---M--	200	added ('OK')	text/html	date:Fri,%2025%20Aug%202017%2014:34:48%20GMT	http://materialadmin.thememinister.com/admin/assets/plugins/materialize/fonts/roboto/Roboto-Thin.woff2	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/plugins/materialize/fonts/roboto/Roboto-Thin.html	(from http://materialadmin.thememinister.com/admin/assets/plugins/materialize/css/materialize.min.css)
22:10:25	21659/21659	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2025%20Aug%202017%2014:34:48%20GMT	http://materialadmin.thememinister.com/admin/assets/plugins/materialize/fonts/roboto/Roboto-Thin.eot	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/plugins/materialize/fonts/roboto/Roboto-Thin.eot	(from http://materialadmin.thememinister.com/admin/assets/plugins/materialize/css/materialize.min.css)
22:10:29	717728/717728	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Aug%202017%2014:34:04%20GMT	http://materialadmin.thememinister.com/admin/assets/dist/img/imgs/6.jpg	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/dist/img/imgs/6.jpg	(from http://materialadmin.thememinister.com/admin/image_gellary.html)
22:10:32	61628/61628	---MCZ	200	added ('OK')	application/font-woff	date:Fri,%2025%20Aug%202017%2014:34:48%20GMT	http://materialadmin.thememinister.com/admin/assets/plugins/materialize/fonts/roboto/Roboto-Thin.woff	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/plugins/materialize/fonts/roboto/Roboto-Thin.woff	(from http://materialadmin.thememinister.com/admin/assets/plugins/materialize/css/materialize.min.css)
22:10:34	49380/49380	---M--	200	added ('OK')	text/html	date:Fri,%2025%20Aug%202017%2014:34:48%20GMT	http://materialadmin.thememinister.com/admin/assets/plugins/materialize/fonts/roboto/Roboto-Light.woff2	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/plugins/materialize/fonts/roboto/Roboto-Light.html	(from http://materialadmin.thememinister.com/admin/assets/plugins/materialize/css/materialize.min.css)
22:10:36	20940/20940	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2025%20Aug%202017%2014:34:48%20GMT	http://materialadmin.thememinister.com/admin/assets/plugins/materialize/fonts/roboto/Roboto-Light.eot	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/plugins/materialize/fonts/roboto/Roboto-Light.eot	(from http://materialadmin.thememinister.com/admin/assets/plugins/materialize/css/materialize.min.css)
22:10:43	319095/319095	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Aug%202017%2014:34:04%20GMT	http://materialadmin.thememinister.com/admin/assets/dist/img/bac.jpg	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/dist/img/bac.jpg	(from http://materialadmin.thememinister.com/admin/widget.html)
22:10:45	62316/62316	---MCZ	200	added ('OK')	application/font-woff	date:Fri,%2025%20Aug%202017%2014:34:48%20GMT	http://materialadmin.thememinister.com/admin/assets/plugins/materialize/fonts/roboto/Roboto-Light.woff	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/plugins/materialize/fonts/roboto/Roboto-Light.woff	(from http://materialadmin.thememinister.com/admin/assets/plugins/materialize/css/materialize.min.css)
22:10:46	127584/127584	---M--	200	added ('OK')	application/x-font-ttf	date:Fri,%2025%20Aug%202017%2014:34:48%20GMT	http://materialadmin.thememinister.com/admin/assets/plugins/materialize/fonts/roboto/Roboto-Thin.ttf	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/plugins/materialize/fonts/roboto/Roboto-Thin.ttf	(from http://materialadmin.thememinister.com/admin/assets/plugins/materialize/css/materialize.min.css)
22:10:47	49236/49236	---M--	200	added ('OK')	text/html	date:Fri,%2025%20Aug%202017%2014:34:48%20GMT	http://materialadmin.thememinister.com/admin/assets/plugins/materialize/fonts/roboto/Roboto-Regular.woff2	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/plugins/materialize/fonts/roboto/Roboto-Regular.html	(from http://materialadmin.thememinister.com/admin/assets/plugins/materialize/css/materialize.min.css)
22:10:48	21320/21320	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2025%20Aug%202017%2014:34:48%20GMT	http://materialadmin.thememinister.com/admin/assets/plugins/materialize/fonts/roboto/Roboto-Regular.eot	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/plugins/materialize/fonts/roboto/Roboto-Regular.eot	(from http://materialadmin.thememinister.com/admin/assets/plugins/materialize/css/materialize.min.css)
22:10:48	5807/5807	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://materialadmin.thememinister.com/admin/assets/plugins/metismenu-master/dist/metisMenu.min.js	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/plugins/metismenu-master/dist/metisMenu.min.js	(from http://materialadmin.thememinister.com/admin/index.html)
22:10:48	4761/4761	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://materialadmin.thememinister.com/admin/assets/plugins/slimScroll/jquery.slimscroll.min.js	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/plugins/slimScroll/jquery.slimscroll.min.js	(from http://materialadmin.thememinister.com/admin/index.html)
22:10:49	45479/45479	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://materialadmin.thememinister.com/admin/assets/plugins/malihu-custom-scrollbar/jquery.mCustomScrollbar.concat.min.js	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/plugins/malihu-custom-scrollbar/jquery.mCustomScrollbar.concat.min.js	(from http://materialadmin.thememinister.com/admin/index.html)
22:10:49	31840/31840	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://materialadmin.thememinister.com/admin/assets/plugins/simplebar/dist/simplebar.js	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/plugins/simplebar/dist/simplebar.js	(from http://materialadmin.thememinister.com/admin/index.html)
22:10:54	21364/21364	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2025%20Aug%202017%2014:34:48%20GMT	http://materialadmin.thememinister.com/admin/assets/plugins/materialize/fonts/roboto/Roboto-Medium.eot	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/plugins/materialize/fonts/roboto/Roboto-Medium.eot	(from http://materialadmin.thememinister.com/admin/assets/plugins/materialize/css/materialize.min.css)
22:10:55	1722/1722	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://materialadmin.thememinister.com/admin/assets/dist/js/custom.js	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/dist/js/custom.js	(from http://materialadmin.thememinister.com/admin/index.html)
22:10:55	126792/126792	---M--	200	added ('OK')	application/x-font-ttf	date:Fri,%2025%20Aug%202017%2014:34:48%20GMT	http://materialadmin.thememinister.com/admin/assets/plugins/materialize/fonts/roboto/Roboto-Light.ttf	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/plugins/materialize/fonts/roboto/Roboto-Light.ttf	(from http://materialadmin.thememinister.com/admin/assets/plugins/materialize/css/materialize.min.css)
22:10:56	43283/43283	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://materialadmin.thememinister.com/admin/assets/plugins/sparkline/sparkline.min.js	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/plugins/sparkline/sparkline.min.js	(from http://materialadmin.thememinister.com/admin/index.html)
22:10:56	61736/61736	---MCZ	200	added ('OK')	application/font-woff	date:Fri,%2025%20Aug%202017%2014:34:48%20GMT	http://materialadmin.thememinister.com/admin/assets/plugins/materialize/fonts/roboto/Roboto-Regular.woff	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/plugins/materialize/fonts/roboto/Roboto-Regular.woff	(from http://materialadmin.thememinister.com/admin/assets/plugins/materialize/css/materialize.min.css)
22:10:56	1067/1067	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://materialadmin.thememinister.com/admin/assets/plugins/counterup/jquery.counterup.min.js	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/plugins/counterup/jquery.counterup.min.js	(from http://materialadmin.thememinister.com/admin/index.html)
22:10:57	50224/50224	---M--	200	added ('OK')	text/html	date:Fri,%2025%20Aug%202017%2014:34:48%20GMT	http://materialadmin.thememinister.com/admin/assets/plugins/materialize/fonts/roboto/Roboto-Medium.woff2	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/plugins/materialize/fonts/roboto/Roboto-Medium.html	(from http://materialadmin.thememinister.com/admin/assets/plugins/materialize/css/materialize.min.css)
22:10:58	148683/148683	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://materialadmin.thememinister.com/admin/assets/plugins/chartJs/Chart.min.js	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/plugins/chartJs/Chart.min.js	(from http://materialadmin.thememinister.com/admin/index.html)
22:10:59	24862/24862	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://materialadmin.thememinister.com/admin/assets/plugins/monthly/monthly.js	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/plugins/monthly/monthly.js	(from http://materialadmin.thememinister.com/admin/index.html)
22:10:59	21364/21364	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2025%20Aug%202017%2014:34:48%20GMT	http://materialadmin.thememinister.com/admin/assets/plugins/materialize/fonts/roboto/Roboto-Medium.eot?	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/plugins/materialize/fonts/roboto/Roboto-Mediumd41d.eot	(from http://materialadmin.thememinister.com/admin/assets/plugins/materialize/css/materialize.min.css)
22:11:00	4737/4737	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://materialadmin.thememinister.com/admin/assets/dist/js/main.js	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/dist/js/main.js	(from http://materialadmin.thememinister.com/admin/index.html)
22:11:01	33588/33588	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://materialadmin.thememinister.com/admin/assets/plugins/dropzone/dropzone.min.js	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/plugins/dropzone/dropzone.min.js	(from http://materialadmin.thememinister.com/admin/form_file_upload.html)
22:11:05	20966/20966	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2025%20Aug%202017%2014:34:46%20GMT	http://materialadmin.thememinister.com/admin/assets/plugins/materialize/fonts/roboto/Roboto-Bold.eot	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/plugins/materialize/fonts/roboto/Roboto-Bold.eot	(from http://materialadmin.thememinister.com/admin/assets/plugins/materialize/css/materialize.min.css)
22:11:06	591795/591795	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://materialadmin.thememinister.com/admin/assets/plugins/ckeditor/ckeditor.js	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/plugins/ckeditor/ckeditor.js	(from http://materialadmin.thememinister.com/admin/forms_editor_ck.html)
22:11:06	126072/126072	---M--	200	added ('OK')	application/x-font-ttf	date:Fri,%2025%20Aug%202017%2014:34:48%20GMT	http://materialadmin.thememinister.com/admin/assets/plugins/materialize/fonts/roboto/Roboto-Regular.ttf	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/plugins/materialize/fonts/roboto/Roboto-Regular.ttf	(from http://materialadmin.thememinister.com/admin/assets/plugins/materialize/css/materialize.min.css)
22:11:07	32197/32197	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://materialadmin.thememinister.com/admin/assets/plugins/mervick-emojionearea/dist/emojionearea.min.js	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/plugins/mervick-emojionearea/dist/emojionearea.min.js	(from http://materialadmin.thememinister.com/admin/forms_emoji.html)
22:11:07	62980/62980	---MCZ	200	added ('OK')	application/font-woff	date:Fri,%2025%20Aug%202017%2014:34:48%20GMT	http://materialadmin.thememinister.com/admin/assets/plugins/materialize/fonts/roboto/Roboto-Medium.woff	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/plugins/materialize/fonts/roboto/Roboto-Medium.woff	(from http://materialadmin.thememinister.com/admin/assets/plugins/materialize/css/materialize.min.css)
22:11:07	1154/1154	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://materialadmin.thememinister.com/admin/assets/plugins/jQuery-tagEditor/jquery.caret.min.js	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/plugins/jQuery-tagEditor/jquery.caret.min.js	(from http://materialadmin.thememinister.com/admin/forms_emoji.html)
22:11:08	49976/49976	---M--	200	added ('OK')	text/html	date:Fri,%2025%20Aug%202017%2014:34:46%20GMT	http://materialadmin.thememinister.com/admin/assets/plugins/materialize/fonts/roboto/Roboto-Bold.woff2	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/plugins/materialize/fonts/roboto/Roboto-Bold.html	(from http://materialadmin.thememinister.com/admin/assets/plugins/materialize/css/materialize.min.css)
22:11:09	19645/19645	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://materialadmin.thememinister.com/admin/assets/plugins/jQuery-tagEditor/jquery.tag-editor.js	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/plugins/jQuery-tagEditor/jquery.tag-editor.js	(from http://materialadmin.thememinister.com/admin/forms_emoji.html)
22:11:10	1189807/1189807	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://materialadmin.thememinister.com/admin/assets/plugins/datatables/dataTables.min.js	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/plugins/datatables/dataTables.min.js	(from http://materialadmin.thememinister.com/admin/table.html)
22:11:11	20966/20966	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2025%20Aug%202017%2014:34:46%20GMT	http://materialadmin.thememinister.com/admin/assets/plugins/materialize/fonts/roboto/Roboto-Bold.eot?	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/plugins/materialize/fonts/roboto/Roboto-Boldd41d.eot	(from http://materialadmin.thememinister.com/admin/assets/plugins/materialize/css/materialize.min.css)
22:11:12	42827/42827	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://materialadmin.thememinister.com/admin/assets/plugins/tabellajs/dist/tabella.js	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/plugins/tabellajs/dist/tabella.js	(from http://materialadmin.thememinister.com/admin/dataTables.html)
22:11:16	20127/20127	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2025%20Aug%202017%2014:34:02%20GMT	http://materialadmin.thememinister.com/admin/assets/bootstrap/fonts/glyphicons-halflings-regular.eot	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/bootstrap/fonts/glyphicons-halflings-regular.eot	(from http://materialadmin.thememinister.com/admin/assets/bootstrap/css/bootstrap.min.css)
22:11:18	127488/127488	---M--	200	added ('OK')	application/x-font-ttf	date:Fri,%2025%20Aug%202017%2014:34:48%20GMT	http://materialadmin.thememinister.com/admin/assets/plugins/materialize/fonts/roboto/Roboto-Medium.ttf	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/plugins/materialize/fonts/roboto/Roboto-Medium.ttf	(from http://materialadmin.thememinister.com/admin/assets/plugins/materialize/css/materialize.min.css)
22:11:18	62876/62876	---MCZ	200	added ('OK')	application/font-woff	date:Fri,%2025%20Aug%202017%2014:34:46%20GMT	http://materialadmin.thememinister.com/admin/assets/plugins/materialize/fonts/roboto/Roboto-Bold.woff	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/plugins/materialize/fonts/roboto/Roboto-Bold.woff	(from http://materialadmin.thememinister.com/admin/assets/plugins/materialize/css/materialize.min.css)
22:11:18	27214/27214	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://materialadmin.thememinister.com/admin/assets/plugins/pnotify/pnotify.custom.min.js	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/plugins/pnotify/pnotify.custom.min.js	(from http://materialadmin.thememinister.com/admin/notification.html)
22:11:19	18028/18028	---M--	200	added ('OK')	text/html	date:Fri,%2025%20Aug%202017%2014:34:02%20GMT	http://materialadmin.thememinister.com/admin/assets/bootstrap/fonts/glyphicons-halflings-regular.woff2	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/bootstrap/fonts/glyphicons-halflings-regular.html	(from http://materialadmin.thememinister.com/admin/assets/bootstrap/css/bootstrap.min.css)
22:11:20	22617/22617	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://materialadmin.thememinister.com/admin/assets/plugins/sweetalert2/dist/sweetalert2.min.js	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/plugins/sweetalert2/dist/sweetalert2.min.js	(from http://materialadmin.thememinister.com/admin/notification.html)
22:11:20	20127/20127	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2025%20Aug%202017%2014:34:02%20GMT	http://materialadmin.thememinister.com/admin/assets/bootstrap/fonts/glyphicons-halflings-regular.eot?	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/bootstrap/fonts/glyphicons-halflings-regulard41d.eot	(from http://materialadmin.thememinister.com/admin/assets/bootstrap/css/bootstrap.min.css)
22:11:20	4162/4162	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://materialadmin.thememinister.com/admin/assets/plugins/notify/js/notify.js	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/plugins/notify/js/notify.js	(from http://materialadmin.thememinister.com/admin/notification.html)
22:11:21	13632/13632	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://materialadmin.thememinister.com/admin/assets/plugins/notify/js/prettify.js	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/plugins/notify/js/prettify.js	(from http://materialadmin.thememinister.com/admin/notification.html)
22:11:23	108738/108738	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2025%20Aug%202017%2014:34:02%20GMT	http://materialadmin.thememinister.com/admin/assets/bootstrap/fonts/glyphicons-halflings-regular.svg	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/bootstrap/fonts/glyphicons-halflings-regular.svg	(from http://materialadmin.thememinister.com/admin/assets/bootstrap/css/bootstrap.min.css)
22:11:23	23424/23424	---MCZ	200	added ('OK')	application/font-woff	date:Fri,%2025%20Aug%202017%2014:34:02%20GMT	http://materialadmin.thememinister.com/admin/assets/bootstrap/fonts/glyphicons-halflings-regular.woff	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/bootstrap/fonts/glyphicons-halflings-regular.woff	(from http://materialadmin.thememinister.com/admin/assets/bootstrap/css/bootstrap.min.css)
22:11:24	12219/12219	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://materialadmin.thememinister.com/admin/assets/plugins/iziToast/dist/js/iziToast.min.js	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/plugins/iziToast/dist/js/iziToast.min.js	(from http://materialadmin.thememinister.com/admin/notification.html)
22:11:24	8372/8372	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://materialadmin.thememinister.com/admin/assets/plugins/NotificationStyles/js/modernizr.custom.js	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/plugins/NotificationStyles/js/modernizr.custom.js	(from http://materialadmin.thememinister.com/admin/notification.html)
22:11:24	2112/2112	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://materialadmin.thememinister.com/admin/assets/plugins/NotificationStyles/js/classie.js	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/plugins/NotificationStyles/js/classie.js	(from http://materialadmin.thememinister.com/admin/notification.html)
22:11:27	45404/45404	---M--	200	added ('OK')	application/x-font-ttf	date:Fri,%2025%20Aug%202017%2014:34:02%20GMT	http://materialadmin.thememinister.com/admin/assets/bootstrap/fonts/glyphicons-halflings-regular.ttf	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/bootstrap/fonts/glyphicons-halflings-regular.ttf	(from http://materialadmin.thememinister.com/admin/assets/bootstrap/css/bootstrap.min.css)
22:11:27	127744/127744	---M--	200	added ('OK')	application/x-font-ttf	date:Fri,%2025%20Aug%202017%2014:34:46%20GMT	http://materialadmin.thememinister.com/admin/assets/plugins/materialize/fonts/roboto/Roboto-Bold.ttf	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/plugins/materialize/fonts/roboto/Roboto-Bold.ttf	(from http://materialadmin.thememinister.com/admin/assets/plugins/materialize/css/materialize.min.css)
22:11:29	77160/77160	---M--	200	added ('OK')	text/html	date:Fri,%2025%20Aug%202017%2014:34:04%20GMT	http://materialadmin.thememinister.com/admin/assets/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/font-awesome/fonts/fontawesome-webfont3e6e.html	(from http://materialadmin.thememinister.com/admin/assets/font-awesome/css/font-awesome.min.css)
22:11:29	4022/4022	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://materialadmin.thememinister.com/admin/assets/plugins/NotificationStyles/js/notificationFx.js	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/plugins/NotificationStyles/js/notificationFx.js	(from http://materialadmin.thememinister.com/admin/notification.html)
22:11:30	73161/73161	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://materialadmin.thememinister.com/admin/assets/plugins/NotificationStyles/js/snap.svg-min.js	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/plugins/NotificationStyles/js/snap.svg-min.js	(from http://materialadmin.thememinister.com/admin/notification.html)
22:11:40	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2025%20Aug%202017%2014:34:04%20GMT	http://materialadmin.thememinister.com/admin/assets/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from http://materialadmin.thememinister.com/admin/assets/font-awesome/css/font-awesome.min.css)
22:11:44	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2025%20Aug%202017%2014:34:04%20GMT	http://materialadmin.thememinister.com/admin/assets/font-awesome/fonts/fontawesome-webfont.eot?	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/font-awesome/fonts/fontawesome-webfontd41d.eot	(from http://materialadmin.thememinister.com/admin/assets/font-awesome/css/font-awesome.min.css)
22:11:45	5264/5264	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://materialadmin.thememinister.com/admin/assets/plugins/toastr/toastr.min.js	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/plugins/toastr/toastr.min.js	(from http://materialadmin.thememinister.com/admin/notification.html)
22:11:46	1122/1122	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://materialadmin.thememinister.com/admin/assets/plugins/tree-view/tree-view.min.js	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/plugins/tree-view/tree-view.min.js	(from http://materialadmin.thememinister.com/admin/tree-view.html)
22:11:47	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2025%20Aug%202017%2014:34:04%20GMT	http://materialadmin.thememinister.com/admin/assets/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	/home/gaurav/websites/Admin1/materialadmin.thememinister.com/admin/assets/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from http://materialadmin.thememinister.com/admin/assets/font-awesome/css/font-awesome.min.css)
